"namedLocation","uid","domainID","siteID","plotID","pointID","startDate","endDate","sampleID","subsampleID","cameraOrientation","cameraPosition","imageType","imageFileName","imageFileUrl","remarks","publicationDate","release","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"BART_041.basePlot.dhp","bb54ad56-9e2e-4c47-918d-171459b14530","D01","BART","BART_041","W2","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.W2.OVERSTORY","upward","shoulder","overstory","D01_2057.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2057.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316950.82043,2.21,44.0653415005794,-71.2856349532021,"260.92",2.36
"BART_041.basePlot.dhp","6701723c-e107-4c10-a1b6-4b1f092f9304","D01","BART","BART_041","E10","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.E10.OVERSTORY","upward","shoulder","overstory","D01_2053.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2053.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316962.82043,2.21,44.0653444971681,-71.2854852338198,"260.92",2.36
"BART_041.basePlot.dhp","d186c61a-da08-47c9-94a6-a90a07aa8b80","D01","BART","BART_041","N6","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.N6.UNDERSTORY","downward","shoulder","understory","D01_2063.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2063.NEF","","20201217T184546Z","RELEASE-2021","19N",4881676.15863,316952.82043,2.21,44.0653959774092,-71.285612077963,"260.92",2.36
"BART_041.basePlot.dhp","f19b904f-49e4-403a-94c0-835fb13af705","D01","BART","BART_041","S6","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.S6.UNDERSTORY","downward","shoulder","understory","D01_2069.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2069.NEF","","20201217T184546Z","RELEASE-2021","19N",4881664.15863,316952.82043,2.21,44.0652880226392,-71.2856079219895,"260.92",2.36
"BART_041.basePlot.dhp","2377407a-3082-49bd-a8fc-d5be67c2bf30","D01","BART","BART_041","E10","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.E10.UNDERSTORY","downward","shoulder","understory","D01_2067.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2067.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316962.82043,2.21,44.0653444971681,-71.2854852338198,"260.92",2.36
"BART_041.basePlot.dhp","97a5bbc4-02a1-4d4b-8fde-c0ec8df9cc75","D01","BART","BART_041","S6","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.S6.OVERSTORY","upward","shoulder","overstory","D01_2055.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2055.NEF","","20201217T184546Z","RELEASE-2021","19N",4881664.15863,316952.82043,2.21,44.0652880226392,-71.2856079219895,"260.92",2.36
"BART_041.basePlot.dhp","539c7667-eeb0-48fa-a6bf-18f92c8afe19","D01","BART","BART_041","W6","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.W6.UNDERSTORY","downward","shoulder","understory","D01_2072.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2072.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316946.82043,2.21,44.065340501673,-71.2856848596577,"260.92",2.36
"BART_041.basePlot.dhp","256780a0-0db0-4918-ae77-26e4331103e5","D01","BART","BART_041","W10","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.W10.UNDERSTORY","downward","shoulder","understory","D01_2073.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2073.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316942.82043,2.21,44.0653395027448,-71.2857347661108,"260.92",2.36
"BART_041.basePlot.dhp","f6ab40d4-4a4a-46ca-aa7a-17f01ed11fe4","D01","BART","BART_041","N10","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.N10.OVERSTORY","upward","shoulder","overstory","D01_2050.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2050.NEF","","20201217T184546Z","RELEASE-2021","19N",4881680.15863,316952.82043,2.21,44.065431962332,-71.2856134632926,"260.92",2.36
"BART_041.basePlot.dhp","17969af6-fd75-456a-8b6b-238eaa1c8b47","D01","BART","BART_041","N6","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.N6.OVERSTORY","upward","shoulder","overstory","D01_2049.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2049.NEF","","20201217T184546Z","RELEASE-2021","19N",4881676.15863,316952.82043,2.21,44.0653959774092,-71.285612077963,"260.92",2.36
"BART_041.basePlot.dhp","18944f38-590f-465d-87f4-d6ee09b969cb","D01","BART","BART_041","E6","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.E6.UNDERSTORY","downward","shoulder","understory","D01_2066.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2066.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316958.82043,2.21,44.065343498327,-71.2855351402831,"260.92",2.36
"BART_041.basePlot.dhp","51bccab5-81e6-480f-8565-b3422dc33787","D01","BART","BART_041","S2","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.S2.UNDERSTORY","downward","shoulder","understory","D01_2068.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2068.NEF","","20201217T184546Z","RELEASE-2021","19N",4881668.15863,316952.82043,2.21,44.0653240075628,-71.2856093073114,"260.92",2.36
"BART_041.basePlot.dhp","da85bec1-9100-4331-999c-6d9d1d35f2fe","D01","BART","BART_041","E2","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.E2.OVERSTORY","upward","shoulder","overstory","D01_2051.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2051.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316954.82043,2.21,44.0653424994641,-71.2855850467439,"260.92",2.36
"BART_041.basePlot.dhp","738dcf03-db87-446e-b329-912f1e1df92f","D01","BART","BART_041","N2","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.N2.UNDERSTORY","downward","shoulder","understory","D01_2062.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2062.NEF","","20201217T184546Z","RELEASE-2021","19N",4881672.15863,316952.82043,2.21,44.0653599924861,-71.2856106926359,"260.92",2.36
"BART_041.basePlot.dhp","3c499785-b5f4-4d7c-8224-5d8caedd6557","D01","BART","BART_041","W6","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.W6.OVERSTORY","upward","shoulder","overstory","D01_2058.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2058.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316946.82043,2.21,44.065340501673,-71.2856848596577,"260.92",2.36
"BART_041.basePlot.dhp","b8aede65-9d3a-4127-83e6-ba5b208640d3","D01","BART","BART_041","S2","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.S2.OVERSTORY","upward","shoulder","overstory","D01_2054.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2054.NEF","","20201217T184546Z","RELEASE-2021","19N",4881668.15863,316952.82043,2.21,44.0653240075628,-71.2856093073114,"260.92",2.36
"BART_041.basePlot.dhp","dcedbc10-5f4e-4fae-a5ef-b2d0682fbf4a","D01","BART","BART_041","S10","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.S10.UNDERSTORY","downward","shoulder","understory","D01_2070.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2070.NEF","","20201217T184546Z","RELEASE-2021","19N",4881660.15863,316952.82043,2.21,44.0652520377154,-71.2856065366702,"260.92",2.36
"BART_041.basePlot.dhp","a4594381-dbb4-465a-89c2-3c3adfa5fc50","D01","BART","BART_041","N10","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.N10.UNDERSTORY","downward","shoulder","understory","D01_2064.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2064.NEF","","20201217T184546Z","RELEASE-2021","19N",4881680.15863,316952.82043,2.21,44.065431962332,-71.2856134632926,"260.92",2.36
"BART_041.basePlot.dhp","f14b0dd0-365b-4dd9-81fd-65f8b9cc3757","D01","BART","BART_041","W2","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.W2.UNDERSTORY","downward","shoulder","understory","D01_2071.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2071.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316950.82043,2.21,44.0653415005794,-71.2856349532021,"260.92",2.36
"BART_047.basePlot.dhp","28340fff-e038-4bcf-8621-0cb7024f16f0","D01","BART","BART_047","S2","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.S2.UNDERSTORY","downward","shoulder","understory","D01_2204.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2204.NEF","","20201217T182653Z","RELEASE-2021","19N",4881638.29134,316531.60184,2.12,44.0649500076023,-71.2908543057867,"262.9",2.21
"BART_047.basePlot.dhp","a4bddea9-f92f-4218-8907-d330433a38aa","D01","BART","BART_047","S6","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.S6.UNDERSTORY","downward","shoulder","understory","D01_2205.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2205.NEF","","20201217T182653Z","RELEASE-2021","19N",4881634.29134,316531.60184,2.12,44.0649140228083,-71.2908529173056,"262.9",2.21
"BART_047.basePlot.dhp","fc96ef12-985d-467c-9bdf-88c3bd5a445e","D01","BART","BART_047","W10","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.W10.UNDERSTORY","downward","shoulder","understory","D01_2209.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2209.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316521.60184,2.12,44.0649654970087,-71.290979764923,"262.9",2.21
"BART_047.basePlot.dhp","5a7178c6-15e8-4d89-910e-0e2dbbdfc891","D01","BART","BART_047","W2","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.W2.OVERSTORY","upward","shoulder","overstory","D01_2122.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2122.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316529.60184,2.12,44.0649674994121,-71.2908799530085,"262.9",2.21
"BART_047.basePlot.dhp","0708c5cd-9c72-416a-a227-5370a305a477","D01","BART","BART_047","S10","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.S10.OVERSTORY","upward","shoulder","overstory","D01_2120.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2120.NEF","","20201217T182653Z","RELEASE-2021","19N",4881630.29134,316531.60184,2.12,44.0648780380139,-71.290851528827,"262.9",2.21
"BART_047.basePlot.dhp","8934f0a9-7edc-465d-999f-a560dd2dfb87","D01","BART","BART_047","N2","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.N2.UNDERSTORY","downward","shoulder","understory","D01_2198.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2198.NEF","","20201217T182653Z","RELEASE-2021","19N",4881642.29134,316531.60184,2.12,44.0649859923962,-71.2908556942705,"262.9",2.21
"BART_047.basePlot.dhp","942aeaa1-f8b4-4df1-a0b9-fb728901e897","D01","BART","BART_047","E6","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.E6.UNDERSTORY","downward","shoulder","understory","D01_2202.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2202.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316537.60184,2.12,44.0649695017283,-71.2907801410837,"262.9",2.21
"BART_047.basePlot.dhp","2cf5976c-6e80-427e-af41-dd2e1a7254ff","D01","BART","BART_047","N10","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.N10.OVERSTORY","upward","shoulder","overstory","D01_2110.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2110.NEF","","20201217T182653Z","RELEASE-2021","19N",4881650.29134,316531.60184,2.12,44.065057961983,-71.2908584712457,"262.9",2.21
"BART_047.basePlot.dhp","3d75e8ab-303a-46f6-9c0e-893fa6f8c9b4","D01","BART","BART_047","N2","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.N2.OVERSTORY","upward","shoulder","overstory","D01_2107.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2107.NEF","","20201217T182653Z","RELEASE-2021","19N",4881642.29134,316531.60184,2.12,44.0649859923962,-71.2908556942705,"262.9",2.21
"BART_047.basePlot.dhp","f8f2bb04-0e42-4736-9f7e-36df5d8ce6cd","D01","BART","BART_047","W2","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.W2.UNDERSTORY","downward","shoulder","understory","D01_2207.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2207.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316529.60184,2.12,44.0649674994121,-71.2908799530085,"262.9",2.21
"BART_047.basePlot.dhp","377b7659-4bc6-4553-b50f-fee5576579b2","D01","BART","BART_047","W6","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.W6.OVERSTORY","upward","shoulder","overstory","D01_2123.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2123.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316525.60184,2.12,44.0649664982213,-71.290929858967,"262.9",2.21
"BART_047.basePlot.dhp","ba325979-42ba-4d41-8f3a-4e60e834a016","D01","BART","BART_047","W6","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.W6.UNDERSTORY","downward","shoulder","understory","D01_2208.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2208.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316525.60184,2.12,44.0649664982213,-71.290929858967,"262.9",2.21
"BART_047.basePlot.dhp","659c6b89-8e02-4621-8957-30fbcbaec6ff","D01","BART","BART_047","E10","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.E10.UNDERSTORY","downward","shoulder","understory","D01_2203.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2203.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316541.60184,2.12,44.0649705028537,-71.2907302351174,"262.9",2.21
"BART_047.basePlot.dhp","e240b2d0-9c0f-4598-a85c-a5012e4d1b1c","D01","BART","BART_047","W10","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.W10.OVERSTORY","upward","shoulder","overstory","D01_2127.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2127.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316521.60184,2.12,44.0649654970087,-71.290979764923,"262.9",2.21
"BART_047.basePlot.dhp","3450cc17-6af6-40fc-ae77-d017b1fc6fb4","D01","BART","BART_047","N10","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.N10.UNDERSTORY","downward","shoulder","understory","D01_2200.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2200.NEF","","20201217T182653Z","RELEASE-2021","19N",4881650.29134,316531.60184,2.12,44.065057961983,-71.2908584712457,"262.9",2.21
"BART_047.basePlot.dhp","cd387339-0c4a-423a-8336-1491ccc46113","D01","BART","BART_047","E2","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.E2.OVERSTORY","upward","shoulder","overstory","D01_2111.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2111.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316533.60184,2.12,44.0649685005811,-71.2908300470474,"262.9",2.21
"BART_047.basePlot.dhp","ccdcb25d-a7dd-4ac9-98c4-3e3adff2869f","D01","BART","BART_047","E6","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.E6.OVERSTORY","upward","shoulder","overstory","D01_2113.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2113.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316537.60184,2.12,44.0649695017283,-71.2907801410837,"262.9",2.21
"BART_047.basePlot.dhp","6d093ec1-5b27-49ed-84fe-c5e099805931","D01","BART","BART_047","E10","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.E10.OVERSTORY","upward","shoulder","overstory","D01_2114.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2114.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316541.60184,2.12,44.0649705028537,-71.2907302351174,"262.9",2.21
"BART_047.basePlot.dhp","61d69d12-5706-4917-a6b7-ac0522c5d13c","D01","BART","BART_047","S2","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.S2.OVERSTORY","upward","shoulder","overstory","D01_2115.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2115.NEF","","20201217T182653Z","RELEASE-2021","19N",4881638.29134,316531.60184,2.12,44.0649500076023,-71.2908543057867,"262.9",2.21
"BART_047.basePlot.dhp","53330d82-96d6-47d0-a2e5-b7136052ce2a","D01","BART","BART_047","S10","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.S10.UNDERSTORY","downward","shoulder","understory","D01_2206.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2206.NEF","","20201217T182653Z","RELEASE-2021","19N",4881630.29134,316531.60184,2.12,44.0648780380139,-71.290851528827,"262.9",2.21
"BART_047.basePlot.dhp","99b78820-f20c-419e-b2b8-a1cb6d487a0c","D01","BART","BART_047","N6","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.N6.OVERSTORY","upward","shoulder","overstory","D01_2108.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2108.NEF","","20201217T182653Z","RELEASE-2021","19N",4881646.29134,316531.60184,2.12,44.0650219771897,-71.2908570827568,"262.9",2.21
"BART_047.basePlot.dhp","9f8e568f-777b-405e-a317-554891dae806","D01","BART","BART_047","E2","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.E2.UNDERSTORY","downward","shoulder","understory","D01_2201.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2201.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316533.60184,2.12,44.0649685005811,-71.2908300470474,"262.9",2.21
"BART_047.basePlot.dhp","5b3e5dec-ad04-40a3-b924-7bc30f6e00bb","D01","BART","BART_047","S6","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.S6.OVERSTORY","upward","shoulder","overstory","D01_2118.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/overstory/D01_2118.NEF","","20201217T182653Z","RELEASE-2021","19N",4881634.29134,316531.60184,2.12,44.0649140228083,-71.2908529173056,"262.9",2.21
"BART_047.basePlot.dhp","7b8f1425-6acf-40ab-9f70-467016cc6e40","D01","BART","BART_047","N6","2016-06-01T08:30Z","2016-06-01T08:38Z","DHP.2016.02.BART047","DHP.2016.02.BART047.N6.UNDERSTORY","downward","shoulder","understory","D01_2199.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_047/understory/D01_2199.NEF","","20201217T182653Z","RELEASE-2021","19N",4881646.29134,316531.60184,2.12,44.0650219771897,-71.2908570827568,"262.9",2.21
"BART_041.basePlot.dhp","6069e2aa-8f8c-4626-8922-98fc3dd9c2d0","D01","BART","BART_041","N10","2016-06-01T08:56Z","2016-06-01T09:01Z","DHP.2016.02.BART041","DHP.2016.02.BART041.N10.UNDERSTORY","downward","shoulder","understory","D01_2188.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_041/understory/D01_2188.NEF","","20201217T182653Z","RELEASE-2021","19N",4881680.15863,316952.82043,2.21,44.065431962332,-71.2856134632926,"260.92",2.36
"BART_041.basePlot.dhp","12f0bf83-7821-411d-9582-458be0c57974","D01","BART","BART_041","E10","2016-06-01T08:56Z","2016-06-01T09:01Z","DHP.2016.02.BART041","DHP.2016.02.BART041.E10.UNDERSTORY","downward","shoulder","understory","D01_2191.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_041/understory/D01_2191.NEF","","20201217T182653Z","RELEASE-2021","19N",4881670.15863,316962.82043,2.21,44.0653444971681,-71.2854852338198,"260.92",2.36
"BART_041.basePlot.dhp","27d88fe7-6acf-42de-be6e-78ce04d952c5","D01","BART","BART_041","W10","2016-06-01T08:56Z","2016-06-01T09:01Z","DHP.2016.02.BART041","DHP.2016.02.BART041.W10.OVERSTORY","upward","shoulder","overstory","D01_2145.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_041/overstory/D01_2145.NEF","","20201217T182653Z","RELEASE-2021","19N",4881670.15863,316942.82043,2.21,44.0653395027448,-71.2857347661108,"260.92",2.36
"BART_041.basePlot.dhp","906c2d27-ccec-499c-94ba-455f3e2e89ea","D01","BART","BART_041","W10","2016-06-01T08:56Z","2016-06-01T09:01Z","DHP.2016.02.BART041","DHP.2016.02.BART041.W10.UNDERSTORY","downward","shoulder","understory","D01_2197.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_041/understory/D01_2197.NEF","","20201217T182653Z","RELEASE-2021","19N",4881670.15863,316942.82043,2.21,44.0653395027448,-71.2857347661108,"260.92",2.36
"BART_041.basePlot.dhp","fd5b1304-835c-4d85-a7c2-dcb75a1f703d","D01","BART","BART_041","E10","2016-06-01T08:56Z","2016-06-01T09:01Z","DHP.2016.02.BART041","DHP.2016.02.BART041.E10.OVERSTORY","upward","shoulder","overstory","D01_2138.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_041/overstory/D01_2138.NEF","","20201217T182653Z","RELEASE-2021","19N",4881670.15863,316962.82043,2.21,44.0653444971681,-71.2854852338198,"260.92",2.36
"BART_041.basePlot.dhp","88f304d9-6bb3-4cb0-a300-787819843504","D01","BART","BART_041","S2","2016-06-01T08:56Z","2016-06-01T09:01Z","DHP.2016.02.BART041","DHP.2016.02.BART041.S2.UNDERSTORY","downward","shoulder","understory","D01_2192.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_041/understory/D01_2192.NEF","","20201217T182653Z","RELEASE-2021","19N",4881668.15863,316952.82043,2.21,44.0653240075628,-71.2856093073114,"260.92",2.36
"BART_041.basePlot.dhp","65eacb5a-d72e-4132-b8ba-c4f212f783f0","D01","BART","BART_041","N2","2016-06-01T08:56Z","2016-06-01T09:01Z","DHP.2016.02.BART041","DHP.2016.02.BART041.N2.OVERSTORY","upward","shoulder","overstory","D01_2130.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART02/BART_041/overstory/D01_2130.NEF","","20201217T182653Z","RELEASE-2021","19N",4881672.15863,316952.82043,2.21,44.0653599924861,-71.2856106926359,"260.92",2.36
